Date,USD/BRL,USD/RUB,USD/INR,USD/CNY,USD/ZAR,USD/XAU,USD/OIL
2010-03-04,1.7884999513626099,29.809200286865234,45.66999816894531,6.8165998458862305,7.469699859619141,1132.5999755859375,80.20999908447266
2010-03-05,1.777999997138977,29.820100784301758,45.45000076293945,6.816500186920166,7.398799896240234,1134.800048828125,81.5
2010-03-08,1.7847000360488892,29.74850082397461,45.400001525878906,6.816999912261963,7.3993000984191895,1123.5999755859375,81.87000274658203
2010-03-09,1.781000018119812,29.729000091552734,45.54999923706055,6.817399978637695,7.3632001876831055,1122.0,81.48999786376953
2010-03-10,1.7680000066757202,29.589799880981445,45.310001373291016,6.816100120544434,7.388199806213379,1107.800048828125,82.08999633789062
2010-03-11,1.7690000534057617,29.44700050354004,45.45000076293945,6.816199779510498,7.424300193786621,1108.0,82.11000061035156
2010-03-12,1.7610000371932983,29.277000427246094,45.49800109863281,6.815400123596191,7.389999866485596,1101.5,81.23999786376953
2010-03-15,1.7613999843597412,29.44300079345703,45.55799865722656,6.816100120544434,7.3979997634887695,1105.0999755859375,79.80000305175781
2010-03-16,1.7661999464035034,29.321399688720703,45.38999938964844,6.815999984741211,7.349999904632568,1122.199951171875,81.69999694824219
2010-03-17,1.7619999647140503,29.137500762939453,45.279998779296875,6.816999912261963,7.2967000007629395,1124.0,82.93000030517578
2010-03-18,1.7710000276565552,29.202800750732422,45.38999938964844,6.817500114440918,7.30649995803833,1127.4000244140625,82.19999694824219
2010-03-19,1.7949999570846558,29.26729965209961,45.25,6.816500186920166,7.324999809265137,1107.4000244140625,80.68000030517578
2010-03-22,1.7990000247955322,29.521499633789062,45.470001220703125,6.816800117492676,7.306600093841553,1099.300048828125,81.25
2010-03-23,1.7805999517440796,29.533000946044922,45.400001525878906,6.8165998458862305,7.316999912261963,1103.5,81.91000366210938
2010-03-24,1.7933000326156616,29.69099998474121,45.400001525878906,6.8171000480651855,7.385900020599365,1088.5999755859375,80.61000061035156
2010-03-25,1.7990000247955322,29.52389907836914,45.487998962402344,6.817399978637695,7.460999965667725,1092.699951171875,80.52999877929688
2010-03-26,1.8229999542236328,29.586000442504883,45.11000061035156,6.816999912261963,7.42519998550415,1104.199951171875,80.0
2010-03-29,1.808500051498413,29.47949981689453,44.79999923706055,6.816699981689453,7.403800010681152,1110.300048828125,82.16999816894531
2010-03-30,1.7937999963760376,29.50950050354004,44.939998626708984,6.816100120544434,7.3592000007629395,1104.5,82.37000274658203
2010-03-31,1.780500054359436,29.423500061035156,44.79999923706055,6.815899848937988,7.289599895477295,1113.300048828125,83.76000213623047
2010-04-01,1.7654000520706177,29.352500915527344,44.599998474121094,6.816400051116943,7.227799892425537,1125.0999755859375,84.87000274658203
2010-04-02,1.7649999856948853,29.235000610351562,44.80799865722656,6.816400051116943,7.236499786376953,,
2010-04-05,1.7604999542236328,29.17020034790039,44.36000061035156,6.816400051116943,7.2154998779296875,1132.9000244140625,86.62000274658203
2010-04-06,1.753000020980835,29.315000534057617,44.34000015258789,6.815999984741211,7.218100070953369,1135.0999755859375,86.83999633789062
